cod_cia,periodo,cod_subramo,primas_emitidas,primas_devengadas,siniestros_devengados,gastos_totales_devengados
0116,202301,1.180.01,264090420.0,261764978.0,59826415.0,127192922.0
0116,202301,1.180.02,211576372.0,209414278.0,45747844.0,75953333.0
0116,202301,2.010.01,272319667.0,280844084.0,16944412.0,181243267.0
0116,202301,2.010.02,699540925.0,720046815.0,38592827.0,457251035.0
0116,202301,2.030.01,3489783.0,2674210.0,-894744.0,3080870.0
0116,202301,2.030.02,343920813.0,327784215.0,88650534.0,135132817.0
0116,202301,2.030.05,0.0,0.0,82073317.0,0.0
0117,202202,2.010.01,143393537.0,133954339.0,-3027977.0,97726011.0
0117,202202,2.010.02,2884564911.0,2841027148.0,906629805.0,1403068693.0
0117,202202,2.020.02,0.0,0.0,0.0,0.0
0117,202202,2.030.01,75462153.0,104930385.0,29764026.0,29200988.0
0117,202202,2.030.02,767215369.0,754446350.0,374520821.0,355228800.0
0117,202202,2.030.04,425608820.0,428163685.0,90861472.0,334586181.0
0117,202202,2.030.05,245009735.0,246367952.0,142131928.0,75388246.0
0117,202203,2.010.01,40623088.0,33906845.0,5046170.0,20172604.0
0117,202203,2.010.02,743785642.0,819539696.0,144753921.0,409125072.0
0117,202203,2.020.02,0.0,0.0,0.0,0.0
0117,202203,2.030.01,26984280.0,28584080.0,3547911.0,7853675.0
0117,202203,2.030.02,282006080.0,247174848.0,54562779.0,127198935.0
0117,202203,2.030.04,154507659.0,144978060.0,11820734.0,107446816.0
0117,202203,2.030.05,76131116.0,71534871.0,22563148.0,26013651.0
0117,202204,2.010.01,89737475.0,88867506.0,14461959.0,44687835.0
0117,202204,2.010.02,1631047747.0,1863382292.0,356581377.0,911462985.0
0117,202204,2.020.01,77.0,6.0,1.0,0.0
0117,202204,2.030.01,54945533.0,48114518.0,4578548.0,17513540.0
0117,202204,2.030.02,618469498.0,554988707.0,208128107.0,290936133.0
0117,202204,2.030.04,311770699.0,332159183.0,59645147.0,236552454.0
0117,202204,2.030.05,196594494.0,193618166.0,88100330.0,59734202.0
0117,202204,2.050.01,465.0,39.0,2.0,2.0
0117,202301,2.010.01,158455675.0,167719688.0,24283628.0,81465784.0
0117,202301,2.010.02,3179461818.0,3491167477.0,561277577.0,1752504283.0
0117,202301,2.020.01,94.0,31.0,2.0,0.0
0117,202301,2.030.01,78762716.0,87988885.0,8376888.0,29494763.0
0117,202301,2.030.02,1138927000.0,1021851948.0,343770114.0,538806164.0
0117,202301,2.030.04,636285794.0,617350822.0,99332885.0,455503900.0
0117,202301,2.030.05,342582363.0,341330742.0,206171524.0,111782879.0
0117,202301,2.050.01,566.0,186.0,9.0,2.0
0121,202202,1.010.99,878480404.0,420870377.0,108514038.0,202376728.0
0121,202202,1.020.01,471009766.0,481458909.0,192992745.0,269812344.0
0121,202202,1.020.02,758037984.0,601661233.0,264468204.0,302781823.0
0121,202202,1.020.99,837733957.0,629590478.0,217743113.0,409702342.0
0121,202202,1.030.01,2293027716.0,2247721318.0,867562977.0,1131842570.0
0121,202202,1.030.02,1374138820.0,1387922497.0,727833564.0,678277375.0
0121,202202,1.050.01,0.0,0.0,-4750.0,0.0
0121,202202,1.070.01,0.0,0.0,0.0,0.0
0121,202202,1.080.99,868534592.0,643485146.0,69541548.0,220493398.0
0121,202202,1.090.99,47632306.0,48045824.0,3301641.0,30329506.0
0121,202202,1.100.99,1187332992.0,671221410.0,-48228409.0,344378566.0
0121,202202,1.150.99,375966580.0,366751078.0,57167487.0,155395775.0
0121,202202,1.160.99,472487017.0,389470716.0,120947137.0,229220436.0
0121,202202,1.170.99,175910861.0,99667164.0,32155153.0,34470182.0
0121,202202,1.180.02,4077227.0,4177680.0,1544097.0,1334770.0
0121,202202,2.010.02,276646131.0,252685093.0,13037767.0,212217896.0
0121,202202,2.020.02,0.0,0.0,0.0,0.0
0121,202202,2.030.01,362496.0,-3456867.0,-552432.0,14453.0
0121,202202,2.030.02,286892138.0,285606343.0,51210518.0,174971744.0
0121,202202,2.030.04,0.0,0.0,0.0,58239.0
0121,202203,1.010.99,379526998.0,129139754.0,15808059.0,76306921.0
0121,202203,1.020.01,137492723.0,126783781.0,39014192.0,92476588.0
0121,202203,1.020.02,218194032.0,179123948.0,18062392.0,103300166.0
0121,202203,1.020.99,235094046.0,186729808.0,18082658.0,130671398.0
0121,202203,1.030.01,676624182.0,658624605.0,315763996.0,310302939.0
0121,202203,1.030.02,418149092.0,403099656.0,65714564.0,191765084.0
0121,202203,1.050.01,0.0,0.0,-12200.0,0.0
0121,202203,1.070.01,0.0,0.0,0.0,0.0
0121,202203,1.080.99,253934630.0,187957618.0,21403182.0,75864431.0
0121,202203,1.090.99,19063374.0,13987042.0,-369914.0,9159734.0
0121,202203,1.100.99,374708970.0,221823949.0,28142582.0,92305854.0
0121,202203,1.150.99,142684873.0,121968589.0,8819652.0,57585336.0
0121,202203,1.160.99,171396850.0,118665940.0,-18884065.0,84660877.0
0121,202203,1.170.99,85078163.0,73447794.0,4722904.0,15303559.0
0121,202203,1.180.02,1438729.0,1289820.0,-202445.0,478377.0
0121,202203,2.010.02,77442605.0,80589080.0,-3868577.0,61094529.0
0121,202203,2.020.02,0.0,0.0,0.0,0.0
0121,202203,2.030.01,84771.0,-1754652.0,-78152.0,2103.0
0121,202203,2.030.02,82886210.0,83704399.0,23387039.0,49488846.0
0121,202203,2.030.04,0.0,0.0,0.0,15841.0
0121,202204,1.010.99,799401115.0,308113013.0,48060351.0,188801300.0
0121,202204,1.020.01,338707792.0,298788005.0,86543092.0,232609447.0
0121,202204,1.020.02,550850455.0,420920439.0,-58727229.0,258053786.0
0121,202204,1.020.99,581217664.0,443806904.0,37865048.0,314850148.0
0121,202204,1.030.01,1561550490.0,1521645256.0,728602161.0,726565289.0
0121,202204,1.030.02,1006446397.0,963460871.0,261101939.0,468283938.0
0121,202204,1.050.01,0.0,0.0,-14310.0,0.0
0121,202204,1.070.01,0.0,0.0,0.0,0.0
0121,202204,1.080.99,646464643.0,418124399.0,123118773.0,144675771.0
0121,202204,1.090.99,39634519.0,31643773.0,-97120.0,18818835.0
0121,202204,1.100.99,918285688.0,563805447.0,33680794.0,205215773.0
0121,202204,1.150.99,313828965.0,279716013.0,38465562.0,116112239.0
0121,202204,1.160.99,397980329.0,285978538.0,-42214039.0,188956585.0
0121,202204,1.170.99,193522574.0,153635058.0,24792415.0,40204552.0
0121,202204,1.180.02,3141548.0,2923304.0,-345478.0,1052696.0
0121,202204,2.010.02,167258643.0,190800502.0,-7212047.0,128318916.0
0121,202204,2.020.02,0.0,0.0,0.0,0.0
0121,202204,2.030.01,154393.0,-2877037.0,-28879.0,3431.0
0121,202204,2.030.02,232405123.0,217300382.0,44977096.0,147053044.0
0121,202204,2.030.04,0.0,0.0,0.0,35047.0
0121,202301,1.010.99,1297583974.0,578882014.0,100495281.0,312955147.0
0121,202301,1.020.01,592718618.0,531374298.0,153323216.0,400377165.0
0121,202301,1.020.02,952167851.0,740485956.0,-26189525.0,441319917.0
0121,202301,1.020.99,1064498627.0,798536684.0,70101794.0,574159862.0
0121,202301,1.030.01,2840232943.0,2742584599.0,1426263755.0,1326361175.0
0121,202301,1.030.02,1887275614.0,1793432252.0,465718580.0,881339364.0
0121,202301,1.050.01,0.0,0.0,-17420.0,0.0
0121,202301,1.070.01,0.0,0.0,0.0,0.0
0121,202301,1.080.99,1087461774.0,772972234.0,71014922.0,271754317.0
0121,202301,1.090.99,60559421.0,52877668.0,128226.0,30818054.0
0121,202301,1.100.99,1639810015.0,999330933.0,23272712.0,356472484.0
0121,202301,1.150.99,504100586.0,493524851.0,92052199.0,182643687.0
0121,202301,1.160.99,752168591.0,561215785.0,-86929734.0,350539755.0
0121,202301,1.170.99,348795966.0,261451439.0,59726420.0,81214272.0
0121,202301,1.180.02,5962061.0,5467200.0,-92435.0,1982313.0
0121,202301,2.010.02,382889185.0,383606734.0,-4147431.0,272893910.0
0121,202301,2.020.02,0.0,0.0,0.0,0.0
0121,202301,2.030.01,236983.0,-5326026.0,119138.0,4889.0
0121,202301,2.030.02,392266432.0,376311182.0,94367905.0,227756567.0
0121,202301,2.030.04,0.0,0.0,0.0,60878.0
0136,202202,2.050.02,74170675.0,74170675.0,13018630.0,44957562.0
0136,202202,3.000.99,0.0,0.0,0.0,0.0
0136,202203,2.050.02,18429333.0,18429333.0,2909813.0,12403504.0
0136,202203,3.000.99,0.0,0.0,0.0,0.0
0136,202204,2.050.02,39617806.0,39617806.0,7302220.0,29490315.0
0136,202204,3.000.99,0.0,0.0,0.0,0.0
0136,202301,2.050.02,72846257.0,72846257.0,12409268.0,53030257.0
0136,202301,3.000.99,0.0,0.0,0.0,0.0
0141,202202,1.010.99,125285198.0,48277187.0,52387929.0,24688114.0
0141,202202,1.020.01,275745420.0,259228778.0,213607912.0,164621881.0
0141,202202,1.020.02,217038078.0,147487776.0,141210300.0,98486363.0
0141,202202,1.020.99,188378.0,215462.0,0.0,43840.0
0141,202202,1.030.01,5687908676.0,5610387906.0,1942037911.0,3150109795.0
0141,202202,1.030.02,994443154.0,990903707.0,512080638.0,208569822.0
0141,202202,1.070.01,809240179.0,433868603.0,218047584.0,201286863.0
0141,202202,1.070.02,653312.0,587646.0,0.0,156502.0
0141,202202,1.080.01,0.0,0.0,-341794.0,1158367.0
0141,202202,1.080.02,2313191.0,2316953.0,1997527.0,518569.0
0141,202202,1.080.03,71907.0,83744.0,0.0,85.0
0141,202202,1.080.99,65010877.0,36969883.0,7857223.0,21062089.0
0141,202202,1.090.99,11942441.0,6609586.0,106910.0,1999290.0
0141,202202,1.100.99,81871006.0,74451163.0,-3478664.0,38564225.0
0141,202202,1.140.99,6267397.0,6103776.0,766079.0,1995334.0
0141,202202,1.150.99,164910393.0,131186430.0,27935848.0,46239725.0
0141,202202,1.160.99,42066785.0,22236718.0,8462571.0,8195603.0
0141,202202,1.170.02,1184297.0,1368463.0,898064.0,994492.0
0141,202202,1.170.03,875726.0,1009559.0,21059.0,393082.0
0141,202202,1.180.01,12096349.0,-26731029.0,48251817.0,89699013.0
0141,202202,1.180.02,129973402.0,162200203.0,13428225.0,27030486.0
0141,202202,2.010.01,94023677.0,93889667.0,33844358.0,22814777.0
0141,202202,2.010.02,278009910.0,277470204.0,116288123.0,172719763.0
0141,202202,2.030.02,121570575.0,114742583.0,38305185.0,63729550.0
0141,202202,2.030.04,0.0,0.0,0.0,379184.0
0141,202202,2.030.05,14824951.0,14824951.0,4771064.0,571592.0
0141,202203,1.010.99,44940073.0,27036193.0,-430832.0,7761580.0
0141,202203,1.020.01,76708128.0,127586116.0,33569623.0,44744137.0
0141,202203,1.020.02,72104563.0,47086773.0,10328377.0,33444044.0
0141,202203,1.020.99,47391.0,46021.0,0.0,13721.0
0141,202203,1.030.01,1787754647.0,1768147701.0,971385585.0,940220511.0
0141,202203,1.030.02,302127554.0,305952028.0,153589856.0,63580925.0
0141,202203,1.070.01,-532770.0,-7943990.0,-224024.0,38502867.0
0141,202203,1.070.02,254072.0,207875.0,0.0,71286.0
0141,202203,1.080.01,0.0,0.0,-159859.0,378850.0
0141,202203,1.080.02,1607011.0,1066522.0,154261.0,350329.0
0141,202203,1.080.03,583.0,1149.0,0.0,23.0
0141,202203,1.080.99,19310557.0,12114421.0,2002950.0,6580664.0
0141,202203,1.090.99,2884448.0,1551825.0,62472.0,435721.0
0141,202203,1.100.99,31499732.0,30869046.0,-1087909.0,14061965.0
0141,202203,1.140.99,1492865.0,1763478.0,84994.0,574904.0
0141,202203,1.150.99,42600193.0,30289700.0,8139219.0,10854722.0
0141,202203,1.160.99,20867929.0,9851965.0,1676742.0,4748073.0
0141,202203,1.170.02,464126.0,405759.0,76636.0,281210.0
0141,202203,1.170.03,79596.0,184581.0,0.0,63604.0
0141,202203,1.180.01,4463940.0,-28965046.0,54889882.0,26401423.0
0141,202203,1.180.02,43314476.0,82383158.0,-40569591.0,9024437.0
0141,202203,2.010.01,25107975.0,27740088.0,9853214.0,5890233.0
0141,202203,2.010.02,66766637.0,79285354.0,32488654.0,51500775.0
0141,202203,2.030.02,37202516.0,33732778.0,8227886.0,17599467.0
0141,202203,2.030.04,0.0,0.0,0.0,107451.0
0141,202203,2.030.05,4896564.0,4896564.0,175991.0,180913.0
0141,202204,1.010.99,139034709.0,51128639.0,31163799.0,17174151.0
0141,202204,1.020.01,186410443.0,242821016.0,92154219.0,106382644.0
0141,202204,1.020.02,175479322.0,108312188.0,40683850.0,79172456.0
0141,202204,1.020.99,89749.0,99754.0,0.0,22884.0
0141,202204,1.030.01,4271103424.0,4179117677.0,2043266811.0,2311002028.0
0141,202204,1.030.02,732087984.0,726896539.0,341866348.0,153889456.0
0141,202204,1.070.01,515970526.0,111989223.0,44154494.0,116405182.0
0141,202204,1.070.02,396824.0,449092.0,0.0,108793.0
0141,202204,1.080.01,0.0,0.0,-289799.0,916259.0
0141,202204,1.080.02,1997682.0,1672755.0,175583.0,436514.0
0141,202204,1.080.03,7635.0,6784.0,0.0,27.0
0141,202204,1.080.99,53313671.0,28395922.0,6597640.0,16194623.0
0141,202204,1.090.99,4871951.0,4309630.0,354504.0,1252381.0
0141,202204,1.100.99,74959716.0,74919711.0,-1188590.0,35090767.0
0141,202204,1.140.99,5277400.0,4389731.0,142550.0,1728930.0
0141,202204,1.150.99,114331391.0,68136060.0,15121631.0,24455008.0
0141,202204,1.160.99,45639931.0,20163474.0,3379222.0,8210772.0
0141,202204,1.170.02,1030658.0,942822.0,275405.0,657053.0
0141,202204,1.170.03,206286.0,421305.0,0.0,159800.0
0141,202204,1.180.01,10862378.0,-30638907.0,70480582.0,64359587.0
0141,202204,1.180.02,103432467.0,149257434.0,-26700939.0,21585068.0
0141,202204,2.010.01,55068084.0,63104496.0,17895746.0,13296609.0
0141,202204,2.010.02,142094465.0,181014736.0,59684093.0,119980252.0
0141,202204,2.030.02,89924542.0,83826000.0,13394021.0,43619654.0
0141,202204,2.030.04,0.0,0.0,0.0,223867.0
0141,202204,2.030.05,10064725.0,10064655.0,653949.0,395375.0
0141,202301,1.010.99,226124606.0,87330219.0,47961323.0,32995051.0
0141,202301,1.020.01,353971633.0,404546276.0,169193229.0,196869511.0
0141,202301,1.020.02,301196820.0,194164064.0,63633970.0,139893505.0
0141,202301,1.020.99,222590.0,193821.0,0.0,65002.0
0141,202301,1.030.01,8052985769.0,7731682838.0,3667222867.0,4321170208.0
0141,202301,1.030.02,1432321282.0,1361245766.0,475005862.0,300382196.0
0141,202301,1.070.01,678230742.0,295612410.0,87290801.0,181972514.0
0141,202301,1.070.02,642106.0,806172.0,0.0,188742.0
0141,202301,1.080.01,0.0,0.0,-535624.0,1476631.0
0141,202301,1.080.02,2530355.0,2483785.0,276592.0,554446.0
0141,202301,1.080.03,19740.0,18035.0,0.0,33.0
0141,202301,1.080.99,89256278.0,49886730.0,17396429.0,28650473.0
0141,202301,1.090.99,12838553.0,9262755.0,385025.0,3573033.0
0141,202301,1.100.99,140665130.0,138702037.0,-1069278.0,65071449.0
0141,202301,1.140.99,8741877.0,7887939.0,537926.0,3031089.0
0141,202301,1.150.99,190841730.0,125711006.0,25476352.0,46000954.0
0141,202301,1.160.99,73389196.0,35257459.0,8827037.0,13080404.0
0141,202301,1.170.02,1594076.0,1601190.0,1176971.0,1101927.0
0141,202301,1.170.03,724610.0,798562.0,57851.0,388194.0
0141,202301,1.180.01,21099783.0,-52465107.0,88368691.0,121320013.0
0141,202301,1.180.02,210146697.0,265930509.0,-11417014.0,43730477.0
0141,202301,2.010.01,101049587.0,112048746.0,23770125.0,24270970.0
0141,202301,2.010.02,275401209.0,313893763.0,71612196.0,225192672.0
0141,202301,2.030.02,155644859.0,150887931.0,16054118.0,76574918.0
0141,202301,2.030.04,0.0,0.0,0.0,415827.0
0141,202301,2.030.05,16507133.0,16507054.0,874931.0,669273.0
0157,202202,1.010.99,62765623.0,33698447.0,29844648.0,30122638.0
0157,202202,1.020.01,127404587.0,121560907.0,67146918.0,80545728.0
0157,202202,1.020.02,68134659.0,63841805.0,12104048.0,32718841.0
0157,202202,1.020.99,4472757.0,4191509.0,412446.0,2022933.0
0157,202202,1.030.01,2274700629.0,2221868202.0,33958197.0,4551.0
0157,202202,1.030.02,3192088929.0,3143659723.0,1990573098.0,2624263455.0
0157,202202,1.070.02,18660.0,10354.0,170.0,4224.0
0157,202202,1.080.99,18100135.0,15565256.0,-551567.0,9768656.0
0157,202202,1.090.99,3265240.0,3057052.0,76955.0,1565858.0
0157,202202,1.100.99,116643065.0,76335172.0,-12898090.0,57421632.0
0157,202202,1.140.99,1895055.0,1648429.0,27802.0,779354.0
0157,202202,1.150.99,78593000.0,75465389.0,16738386.0,32661261.0
0157,202202,1.160.99,46401609.0,42185494.0,6065302.0,17886603.0
0157,202202,1.170.02,1592411.0,1557014.0,652641.0,1022497.0
0157,202202,1.180.02,113394946.0,111234400.0,45860824.0,91950607.0
0157,202202,2.010.01,45451959.0,44164130.0,6844916.0,35010710.0
0157,202202,2.030.02,9823340.0,9563090.0,-467519.0,4555076.0
0157,202202,2.030.04,0.0,0.0,0.0,-2212.0
0157,202203,1.010.99,8855289.0,-3645885.0,-4465044.0,7973612.0
0157,202203,1.020.01,37585013.0,31078323.0,11002092.0,24639307.0
0157,202203,1.020.02,18444234.0,15347059.0,1014280.0,8642222.0
0157,202203,1.020.99,991711.0,840710.0,115705.0,485301.0
0157,202203,1.030.01,688688751.0,726945826.0,2305546.0,0.0
0157,202203,1.030.02,911795514.0,859504615.0,591027588.0,757435890.0
0157,202203,1.070.02,15914.0,6968.0,-37.0,6246.0
0157,202203,1.080.99,5839263.0,4546550.0,-2824131.0,3146805.0
0157,202203,1.090.99,690906.0,681494.0,503524.0,607103.0
0157,202203,1.100.99,36956625.0,26094221.0,-13230245.0,17876012.0
0157,202203,1.140.99,440235.0,351801.0,-43233.0,238536.0
0157,202203,1.150.99,18757035.0,19921170.0,1722835.0,8634982.0
0157,202203,1.160.99,11281271.0,9310632.0,15492817.0,4777204.0
0157,202203,1.170.02,355255.0,342909.0,432618.0,262502.0
0157,202203,1.180.02,33432691.0,33265885.0,7085798.0,26185365.0
0157,202203,2.010.01,11711274.0,10126184.0,-1016451.0,10305804.0
0157,202203,2.030.02,3908594.0,2695049.0,-217670.0,1509178.0
0157,202203,2.030.04,0.0,0.0,181500.0,0.0
0157,202204,1.010.99,22919149.0,14526451.0,-5285882.0,20177116.0
0157,202204,1.020.01,85907515.0,77000479.0,35041351.0,57830321.0
0157,202204,1.020.02,41060118.0,40705318.0,4590587.0,20293892.0
0157,202204,1.020.99,2305254.0,2489374.0,373855.0,1166252.0
0157,202204,1.030.01,1598816363.0,1650979925.0,-836611199.0,384.0
0157,202204,1.030.02,2114386461.0,2051147484.0,2482747771.0,1780170180.0
0157,202204,1.070.02,16130.0,14134.0,-73.0,10341.0
0157,202204,1.080.99,13953471.0,12446464.0,1261087.0,7396549.0
0157,202204,1.090.99,1875426.0,2003856.0,779823.0,1253952.0
0157,202204,1.100.99,92682087.0,79656684.0,4592629.0,43756034.0
0157,202204,1.140.99,1000203.0,995207.0,-15168.0,491073.0
0157,202204,1.150.99,43819513.0,46884713.0,4471886.0,19997224.0
0157,202204,1.160.99,32036581.0,27473073.0,18808868.0,12676208.0
0157,202204,1.170.02,1057482.0,832143.0,760445.0,661324.0
0157,202204,1.180.02,80737556.0,78980311.0,9963780.0,62505398.0
0157,202204,2.010.01,26327188.0,23948439.0,2516057.0,24102942.0
0157,202204,2.030.01,317502.0,317502.0,100000.0,11574.0
0157,202204,2.030.02,7856283.0,6387676.0,-159167.0,3378014.0
0157,202204,2.030.04,0.0,0.0,0.0,0.0
0157,202301,1.010.99,39332037.0,34812172.0,-15609354.0,34839151.0
0157,202301,1.020.01,163850047.0,147584636.0,70303669.0,105985302.0
0157,202301,1.020.02,82269769.0,75453532.0,11276549.0,41126562.0
0157,202301,1.020.99,3841303.0,4317044.0,434484.0,2023081.0
0157,202301,1.030.01,2933661636.0,3015784650.0,195087258.0,1033.0
0157,202301,1.030.02,3888586129.0,3790305575.0,2817807236.0,3241069131.0
0157,202301,1.070.02,27150.0,26218.0,-296.0,18299.0
0157,202301,1.080.99,26237607.0,20126397.0,1407168.0,13585783.0
0157,202301,1.090.99,4077584.0,3762450.0,1699916.0,2307951.0
0157,202301,1.100.99,184682429.0,163509140.0,6565226.0,84278908.0
0157,202301,1.140.99,2569859.0,2078545.0,4788.0,935342.0
0157,202301,1.150.99,81984835.0,80551004.0,6115430.0,37910594.0
0157,202301,1.160.99,56291683.0,48949516.0,25909787.0,22491746.0
0157,202301,1.170.02,1822905.0,1763322.0,1341227.0,1172590.0
0157,202301,1.180.02,154003113.0,153154055.0,29910530.0,113611320.0
0157,202301,2.010.01,47457808.0,44781559.0,4732976.0,43117572.0
0157,202301,2.030.01,592324.0,592324.0,121732.0,39863.0
0157,202301,2.030.02,12343888.0,11058520.0,-47928.0,5752372.0
0157,202301,2.030.04,0.0,0.0,0.0,0.0
0158,202202,1.070.01,2378791057.0,2285629517.0,1504123820.0,622873925.0
0158,202203,1.070.01,0.0,0.0,348859.0,102697435.0
0158,202204,1.070.01,0.0,-28865864.0,25094914.0,214247457.0
0158,202301,1.070.01,1014847220.0,910817224.0,824761294.0,397019299.0
0163,202202,1.010.99,12217547.0,8359013.0,329569.0,7854963.0
0163,202202,1.020.01,1777483.0,-3288218.0,47917.0,267344.0
0163,202202,1.020.02,2486673.0,2472696.0,843016.0,297013.0
0163,202202,1.020.99,378476.0,-114077.0,0.0,90197.0
0163,202202,1.030.01,1537585468.0,1113123391.0,586835008.0,508606654.0
0163,202202,1.030.02,754029881.0,1043734067.0,1573415781.0,736959258.0
0163,202202,1.080.99,465460.0,243474.0,-610.0,478799.0
0163,202202,1.090.99,0.0,9571.0,0.0,0.0
0163,202202,1.160.99,0.0,-1961.0,0.0,0.0
0163,202202,1.170.99,0.0,0.0,0.0,0.0
0163,202202,1.180.01,92384.0,-1864582.0,0.0,0.0
0163,202202,1.180.02,16624552.0,17319401.0,43236896.0,2214980.0
0163,202202,1.180.03,-494796.0,-494796.0,0.0,0.0
0163,202202,2.010.01,299074.0,147572.0,12965.0,465571.0
0163,202202,2.010.02,1531153.0,1039351.0,0.0,752988.0
0163,202202,2.030.02,1466187.0,458872.0,204058.0,512933.0
0163,202202,2.030.04,0.0,0.0,0.0,0.0
0163,202202,2.050.02,3198161.0,2175636.0,100994.0,2022027.0
0163,202203,1.010.99,3501075.0,3336594.0,62963.0,1142732.0
0163,202203,1.020.01,255576.0,1591706.0,163561.0,132901.0
0163,202203,1.020.02,603418.0,757828.0,0.0,116981.0
0163,202203,1.020.99,119610.0,85271.0,0.0,25804.0
0163,202203,1.030.01,458768927.0,411907264.0,96925103.0,154653879.0
0163,202203,1.030.02,205567959.0,172621175.0,510004437.0,246039141.0
0163,202203,1.080.99,100337.0,-16034.0,0.0,338526.0
0163,202203,1.170.99,0.0,0.0,0.0,0.0
0163,202203,1.180.01,109222.0,48466.0,0.0,0.0
0163,202203,1.180.02,2705474.0,648758.0,22807628.0,940482.0
0163,202203,1.180.03,-49885.0,-49885.0,0.0,0.0
0163,202203,2.010.01,57940.0,70464.0,0.0,217464.0
0163,202203,2.010.02,1006431.0,935662.0,10000.0,822928.0
0163,202203,2.030.02,1125073.0,1020118.0,35216.0,773806.0
0163,202203,2.050.02,1849779.0,1312533.0,40498.0,685599.0
0163,202204,1.010.99,7866674.0,7679566.0,1462130.0,5739397.0
0163,202204,1.020.01,589158.0,2234605.0,226431.0,430629.0
0163,202204,1.020.02,1428985.0,2824898.0,52407.0,376490.0
0163,202204,1.020.99,218559.0,59384.0,0.0,276697.0
0163,202204,1.030.01,1307932642.0,1052829387.0,280079219.0,339010685.0
0163,202204,1.030.02,544485064.0,439003434.0,1449124790.0,557183125.0
0163,202204,1.080.99,217717.0,237817.0,13432.0,629026.0
0163,202204,1.170.99,0.0,0.0,338402.0,0.0
0163,202204,1.180.01,494501.0,192025.0,0.0,0.0
0163,202204,1.180.02,7888516.0,7848050.0,45092470.0,1809812.0
0163,202204,1.180.03,-112002.0,-112002.0,0.0,0.0
0163,202204,2.010.01,115975.0,-167791.0,0.0,228544.0
0163,202204,2.010.02,2668668.0,2597899.0,11729.0,708865.0
0163,202204,2.030.02,2859824.0,1863035.0,449236.0,846599.0
0163,202204,2.050.02,4949613.0,3483139.0,81917.0,1264592.0
0163,202301,1.010.99,12668144.0,10661410.0,1917137.0,15456944.0
0163,202301,1.020.01,1154074.0,2100182.0,228828.0,867525.0
0163,202301,1.020.02,3246857.0,4708876.0,52407.0,845540.0
0163,202301,1.020.99,522819.0,208392.0,0.0,3695695.0
0163,202301,1.030.01,2266771132.0,2053243433.0,474934587.0,619361657.0
0163,202301,1.030.02,946990880.0,875429150.0,1995548242.0,1039593827.0
0163,202301,1.080.99,450622.0,417338.0,10506.0,2052278.0
0163,202301,1.170.99,0.0,0.0,411944.0,0.0
0163,202301,1.180.01,570588.0,377242.0,0.0,0.0
0163,202301,1.180.02,14165400.0,4938010.0,75073602.0,2932481.0
0163,202301,1.180.03,-307460.0,-307460.0,0.0,0.0
0163,202301,2.010.01,251729.0,-160650.0,-6763.0,791981.0
0163,202301,2.010.02,4411112.0,4340343.0,14278.0,5594163.0
0163,202301,2.030.02,4687165.0,3462486.0,427496.0,3783468.0
0163,202301,2.050.02,8282915.0,6899443.0,182747.0,10645599.0
0192,202202,1.010.99,1326395279.0,1339394801.0,255749923.0,573403935.0
0192,202202,1.020.01,2341496089.0,2223639095.0,1536002343.0,1401079637.0
0192,202202,1.020.02,2108691197.0,1886980278.0,806469287.0,958245466.0
0192,202202,1.020.99,410840712.0,376997805.0,112932934.0,220347162.0
0192,202202,1.030.01,36805535588.0,35406865244.0,22781208257.0,18515598367.0
0192,202202,1.030.02,16318758906.0,16268283739.0,4629555952.0,6845000726.0
0192,202202,1.050.01,0.0,0.0,0.0,0.0
0192,202202,1.070.01,3035600544.0,1384284197.0,1183128785.0,535184380.0
0192,202202,1.080.01,68857906.0,70590742.0,12366099.0,41822963.0
0192,202202,1.080.03,0.0,0.0,-2230003.0,0.0
0192,202202,1.080.99,352091731.0,316674433.0,61899985.0,143690429.0
0192,202202,1.090.99,81446385.0,81127457.0,20579572.0,51745578.0
0192,202202,1.100.99,46463614.0,34865682.0,-1141238.0,23330429.0
0192,202202,1.120.99,0.0,0.0,-36880.0,10808.0
0192,202202,1.130.99,14368307.0,-19408541.0,96.0,6715989.0
0192,202202,1.140.99,55673002.0,52296379.0,15314537.0,31998814.0
0192,202202,1.150.99,569047970.0,546992517.0,89789187.0,251384837.0
0192,202202,1.160.99,737330127.0,731076828.0,65298509.0,326054562.0
0192,202202,1.170.02,1003749.0,1121465.0,580107.0,309881.0
0192,202202,1.170.03,41057.0,-242813.0,0.0,1079814.0
0192,202202,1.180.01,208485099.0,133740704.0,126157380.0,88218511.0
0192,202202,1.180.02,197156429.0,212377337.0,447309.0,110323602.0
0192,202202,2.010.01,30236027.0,33339049.0,11098619.0,98197548.0
0192,202202,2.010.02,653324538.0,600045962.0,145659442.0,296482535.0
0192,202202,2.030.01,18158868.0,11872205.0,7342089.0,31455096.0
0192,202202,2.030.02,290091878.0,308397142.0,86456581.0,164162362.0
0192,202202,2.030.05,152953256.0,153687364.0,30023772.0,192253298.0
0192,202202,2.050.01,10980.0,2555.0,0.0,1599.0
0192,202203,1.010.99,534411976.0,364315298.0,201259176.0,187106000.0
0192,202203,1.020.01,634778956.0,699869952.0,359958120.0,378637593.0
0192,202203,1.020.02,629942430.0,627005346.0,56164757.0,280288474.0
0192,202203,1.020.99,118395708.0,117973597.0,11305504.0,61752132.0
